PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
25;120;1;27;25120001_27_M;2014;11;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;0.53;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.54;V;;N;;N;;N;;N;;N;0.36;V;;N;;N;;N;0.0;N
8;112;3;27;08112003_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;1.95;V;;N;;N;;N;3.76;V;;N;;N;;N;;N;;N;3.89;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.24;V;0.0;N
8;125;12;27;08125012_27_M;2014;11;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N;0.64;V;;N;;N;;N;;N;;N;0.67;V;;N;;N;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;;N;;N;0.0;N
8;202;1;27;08202001_27_M;2014;11;;N;;N;;N;;N;0.3;V;;N;;N;;N;;N;0.91;V;;N;;N;;N;0.36;V;;N;;N;0.9;V;;N;;N;;N;;N;;N;;N;;N;0.49;V;;N;;N;;N;;N;;N;0.0;N
43;44;3;27;43044003_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;0.0;N
8;282;1;27;08282001_27_M;2014;11;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;0.18;V;;N;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
8;307;6;27;08307006_27_M;2014;11;;N;;N;;N;0.06;V;;N;;N;;N;;N;;N;;N;;N;0.06;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.11;V;;N;;N;;N;;N;0.08;V;;N;;N;0.0;N
8;19;28;27;08019028_27_M;2014;12;0.24;V;;N;0.2;V;;N;;N;0.2;V;;N;0.22;V;;N;0.24;V;;N;;N;0.44;V;;N;0.25;V;;N;0.39;V;;N;;N;0.16;V;;N;0.91;V;;N;0.99;V;;N;;N;0.16;V;;N;0.24;V;;N;0.41;V
8;19;45;27;08019045_27_M;2014;12;0.13;V;;N;0.11;V;;N;;N;0.2;V;;N;0.12;V;;N;0.09;V;;N;;N;0.29;V;;N;0.14;V;;N;0.22;V;;N;;N;;N;;N;;N;;N;0.31;V;;N;;N;0.08;V;;N;0.19;V;;N;0.18;V
8;19;54;27;08019054_27_M;2014;12;0.12;V;;N;0.15;V;;N;;N;0.12;V;;N;0.14;V;;N;0.09;V;;N;;N;0.25;V;;N;0.61;V;;N;0.16;V;;N;;N;0.06;V;;N;0.26;V;;N;0.35;V;;N;;N;0.1;V;;N;0.18;V;;N;0.21;V
8;19;55;27;08019055_27_M;2014;12;0.24;V;;N;0.13;V;;N;;N;0.14;V;;N;0.18;V;;N;0.13;V;;N;;N;0.49;V;;N;0.14;V;;N;;N;;N;;N;0.07;V;;N;0.47;V;;N;0.76;V;;N;;N;1.12;V;;N;0.21;V;;N;0.39;V
8;19;4;27;08019004_27_M;2014;12;0.21;V;;N;0.15;V;;N;;N;0.3;V;;N;0.24;V;;N;0.16;V;;N;;N;0.96;V;;N;0.26;V;;N;0.54;V;;N;;N;0.1;V;;N;0.79;V;;N;1.13;V;;N;;N;0.35;V;;N;0.43;V;;N;0.86;V
8;19;42;27;08019042_27_M;2014;12;0.14;V;;N;0.17;V;;N;;N;0.14;V;;N;0.19;V;;N;0.14;V;;N;;N;0.5;V;;N;0.15;V;;N;0.23;V;;N;;N;0.08;V;;N;0.64;V;;N;0.56;V;;N;;N;0.09;V;;N;;N;;N;0.19;V
8;19;43;27;08019043_27_M;2014;12;0.28;V;;N;0.24;V;;N;;N;0.22;V;;N;0.24;V;;N;0.18;V;;N;;N;0.6;V;;N;0.31;V;;N;0.4;V;;N;;N;0.17;V;;N;0.77;V;;N;0.61;V;;N;;N;0.17;V;;N;0.33;V;;N;0.41;V
8;19;44;27;08019044_27_M;2014;12;0.23;V;;N;0.23;V;;N;;N;0.17;V;;N;0.24;V;;N;0.3;V;;N;;N;0.31;V;;N;0.24;V;;N;0.29;V;;N;;N;0.18;V;;N;0.52;V;;N;0.54;V;;N;;N;0.13;V;;N;0.26;V;;N;0.32;V
8;19;53;27;08019053_27_M;2014;12;;N;0.09;V;;N;0.18;V;;N;0.15;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
25;51;1;27;25051001_27_M;2014;12;;N;;N;2.06;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;2.77;V;;N;0.97;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.64;V;;N;1.96;V;;N
8;96;14;27;08096014_27_M;2014;8;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N
8;96;14;27;08096014_27_M;2014;5;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.15;V;;N;;N
8;96;14;27;08096014_27_M;2014;6;;N;;N;0.14;V;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;0.14;V;0.0;N
8;96;14;27;08096014_27_M;2014;7;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;0.14;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.14;V;;N;;N;;N;0.14;V;;N;;N
45;153;999;27;45153999_27_M;2014;2;0.0;N;0.0;N;0.02;V;0.02;V;0.02;V;0.0;N;0.366514;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.037546;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.0;;0.0;;0.0;
45;153;999;27;45153999_27_M;2014;3;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.02;V;0.041699;V;0.079681;V;0.047887;V;0.02;V;0.02;V;0.02;V;0.0;N
31;201;12;27;31201012_27_M;2014;9;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N
31;201;12;27;31201012_27_M;2014;10;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N
31;201;12;27;31201012_27_M;2014;11;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N
31;201;12;27;31201012_27_M;2014;12;;N;0.2;V;;N;;N;;N;;N;;N;0.2;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.594;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N;;N;0.2;V;;N
6;83;1;27;06083001_27_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.15;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
6;83;1;27;06083001_27_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
6;83;1;27;06083001_27_M;2014;3;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
6;83;1;27;06083001_27_M;2014;4;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;0.0;V;;N;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;83;1;27;06083001_27_M;2014;5;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
6;83;1;27;06083001_27_M;2014;6;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;0.02;V;;N;;N;;N;0.0;N
6;83;1;27;06083001_27_M;2014;7;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N
6;83;1;27;06083001_27_M;2014;8;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;0.03;V
6;83;1;27;06083001_27_M;2014;9;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.01;V;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;83;1;27;06083001_27_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;0.12;V;;N;;N;0.12;V;;N;;N;;N;;N;;N;;N;;N;;N
6;83;1;27;06083001_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.04;V;;N;;N;;N;;N;;N;;N;0.09;V;;N;;N;0.36;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;83;1;27;06083001_27_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.46;V;;N;0.03;V;;N;;N;;N;;N;;N;;N;;N;0.25;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
10;37;1;27;10037001_27_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
10;37;1;27;10037001_27_M;2014;2;;N;0.04;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
10;37;1;27;10037001_27_M;2014;3;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
10;37;1;27;10037001_27_M;2014;4;0.0;V;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
10;37;1;27;10037001_27_M;2014;5;;N;;N;;N;;N;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
10;37;1;27;10037001_27_M;2014;6;0.03;V;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;0.01;V;;N;;N;;N;;N;0.0;N
10;37;1;27;10037001_27_M;2014;7;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N
10;37;1;27;10037001_27_M;2014;8;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.03;V;;N;;N;;N;;N;0.02;V
10;37;1;27;10037001_27_M;2014;9;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
10;37;1;27;10037001_27_M;2014;10;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.03;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.02;V;;N;;N
10;37;1;27;10037001_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;0.0;N
10;37;1;27;10037001_27_M;2014;12;;N;;N;;N;;N;0.28;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.24;V;;N;;N;;N;;N;0.29;V
6;15;1;27;06015001_27_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.04;V;;N;;N;;N;;N;;N
6;15;1;27;06015001_27_M;2014;2;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N;0.0;N;0.0;N
6;15;1;27;06015001_27_M;2014;3;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.02;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
6;15;1;27;06015001_27_M;2014;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;15;1;27;06015001_27_M;2014;5;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N
6;15;1;27;06015001_27_M;2014;6;0.01;V;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.01;V;;N;;N;0.0;N
6;15;1;27;06015001_27_M;2014;7;;N;;N;0.0;V;0.01;V;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N
6;15;1;27;06015001_27_M;2014;8;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;0.0;V
6;15;1;27;06015001_27_M;2014;9;;N;;N;;N;;N;;N;0.02;V;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;15;1;27;06015001_27_M;2014;10;;N;;N;;N;;N;;N;;N;;N;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.02;V;0.0;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.12;V
6;15;1;27;06015001_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;;N;;N;;N;;N;0.04;V;;N;;N;;N;;N;;N;0.06;V;;N;;N;;N;;N;;N;;N;;N;;N;0.0;N
6;15;1;27;06015001_27_M;2014;12;;N;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.01;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.16;V;;N;;N;;N;;N;;N;;N
20;69;5;27;20069005_27_M;2014;12;0.1241;V;;N;;N;;N;0.05;V;;N;;N;;N;0.2025;V;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.1761;V;;N;;N;;N;0.2924;V;;N;;N;;N;0.4673;V;;N;;N
20;69;5;27;20069005_27_M;2014;5;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N
20;69;5;27;20069005_27_M;2014;6;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.1233;V;;N;;N;;N;0.05;V;;N;;N;;N;;N
20;69;5;27;20069005_27_M;2014;7;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N
20;69;5;27;20069005_27_M;2014;8;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V
20;69;5;27;20069005_27_M;2014;9;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N
20;69;5;27;20069005_27_M;2014;10;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N
20;69;5;27;20069005_27_M;2014;11;;N;;N;0.05;V;;N;;N;;N;0.1142;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.1072;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N
1;59;9;27;01059009_27_M;2014;9;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N
1;59;9;27;01059009_27_M;2014;10;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N
1;59;9;27;01059009_27_M;2014;11;;N;;N;0.05;V;;N;;N;;N;0.1806;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.4945;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N
1;59;9;27;01059009_27_M;2014;12;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.1169;V;;N;;N;;N;0.1156;V;;N;;N;;N;0.1137;V;;N;;N;;N;0.2763;V;;N;;N;;N;0.1044;V;;N;;N
20;69;5;27;20069005_27_M;2014;1;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;0.05;V
20;69;5;27;20069005_27_M;2014;2;;N;0.1221;V;;N;0.05;V;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.1062;V;;N;;N;;N;0.1087;V;;N;;N;;N;;N;;N
20;69;5;27;20069005_27_M;2014;3;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.1608;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N
20;69;5;27;20069005_27_M;2014;4;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;0.05;V;;N
1;59;9;27;01059009_27_M;2014;2;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.1685;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N
1;59;9;27;01059009_27_M;2014;3;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N
1;59;9;27;01059009_27_M;2014;4;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;0.05;V;;N
1;59;9;27;01059009_27_M;2014;5;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V;;N;;N;;N
1;59;9;27;01059009_27_M;2014;6;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V;;N;;N;;N;;N
1;59;9;27;01059009_27_M;2014;7;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N
1;59;9;27;01059009_27_M;2014;8;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V
48;902;9;27;48902009_27_M;2014;6;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.8072;V;;N;;N;;N;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;7;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;8;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V
48;902;9;27;48902009_27_M;2014;9;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.1951;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N
48;902;9;27;48902009_27_M;2014;10;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;11;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;12;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
1;59;9;27;01059009_27_M;2014;1;;N;;N;;N;;N;;N;;N;;N;;N;0.2587;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.2967;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;0.05;V
48;20;6;27;48020006_27_M;2014;11;;N;;N;0.05;V;;N;;N;;N;0.1113;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.1809;V;;N;;N;;N;0.05;V;;N
48;20;6;27;48020006_27_M;2014;12;;N;;N;;N;0.1318;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;0.1115;V;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;1;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;0.1564;V;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.1787;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;0.1684;V;;N
48;902;9;27;48902009_27_M;2014;2;;N;0.166;V;;N;0.05;V;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;0.1836;V;;N;;N;;N;1.0749;V;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;3;;N;;N;;N;;N;;N;0.2222;V;;N;;N;;N;0.1325;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N
48;902;9;27;48902009_27_M;2014;4;;N;;N;0.1115;V;;N;;N;;N;0.05;V;;N;;N;0.05;V;;N;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;;N;;N;;N;;N;;N
48;902;9;27;48902009_27_M;2014;5;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
48;20;6;27;48020006_27_M;2014;3;;N;0.05;V;;N;;N;0.05;V;0.1964;V;;N;0.05;V;;N;;N;;N;;N;;N;0.168;V;;N;0.05;V;;N;0.1038;V;;N;;N;0.1131;V;;N;;N;;N;;N;0.05;V;0.05;V;;N;;N;0.05;V;;N
48;20;6;27;48020006_27_M;2014;4;;N;;N;0.05;V;;N;;N;;N;0.1368;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;;N;;N;;N;0.05;V;0.05;V;;N;;N;;N;;N;;N;;N;;N
